[rospy.client][INFO] 2022-03-14 09:14:00,614: init_node, name[/auto_gate_control_node], pid[3594]
[xmlrpc][INFO] 2022-03-14 09:14:00,614: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2022-03-14 09:14:00,615: Started XML-RPC server [http://robot:33381/]
[rospy.impl.masterslave][INFO] 2022-03-14 09:14:00,615: _ready: http://robot:33381/
[rospy.init][INFO] 2022-03-14 09:14:00,616: ROS Slave URI: [http://robot:33381/]
[rospy.registration][INFO] 2022-03-14 09:14:00,616: Registering with master node http://127.0.0.1:11311
[xmlrpc][INFO] 2022-03-14 09:14:00,617: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2022-03-14 09:14:00,716: registered with master
[rospy.rosout][INFO] 2022-03-14 09:14:00,716: initializing /rosout core topic
[rospy.rosout][INFO] 2022-03-14 09:14:00,836: connected to core topic /rosout
[rospy.simtime][INFO] 2022-03-14 09:14:00,880: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[root][WARNING] 2022-03-14 09:14:00,982: auto gate config info loading...
[rospy.internal][INFO] 2022-03-14 09:14:01,135: topic[/rosout] adding connection to [/rosout], count 0
[root][WARNING] 2022-03-14 09:14:01,951: auto gate config info loading...
[root][WARNING] 2022-03-14 09:14:02,953: there has auto gate , start
[__main__][INFO] 2022-03-14 09:14:34,342: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:01:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:02:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:02:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:03:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:03:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:04:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:04:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:05:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:05:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:06:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:06:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:07:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:07:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:08:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:08:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:09:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:09:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:10:02,997: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:10:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:11:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:11:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:12:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:12:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:13:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:13:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:14:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:14:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:15:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:15:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:16:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:16:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:17:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:17:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:18:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:18:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:19:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:19:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:20:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:20:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:21:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:21:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:22:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:22:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:23:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:23:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:24:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:24:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:25:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:25:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:26:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:26:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:27:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:27:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:28:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:28:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:29:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:29:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:30:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:30:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:31:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:31:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:32:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:32:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:33:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:33:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:34:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:34:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:35:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:35:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:36:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:36:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:37:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:37:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:38:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:38:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:39:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:39:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:40:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:40:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:41:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:41:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:42:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:42:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:43:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:43:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:44:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:44:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:45:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:45:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:46:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:46:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:47:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:47:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:48:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:48:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:49:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:49:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:50:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:50:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:51:03,007: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:51:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:52:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:52:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:53:03,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:53:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:54:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:54:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:55:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:55:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:56:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:56:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:57:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:57:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:58:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:58:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:59:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 11:59:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:00:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:00:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:01:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:01:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:02:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:02:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:03:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:03:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:04:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:04:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:05:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:05:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:06:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:06:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:07:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:07:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:08:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:08:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:09:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:09:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:10:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:10:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:11:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:11:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:12:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:12:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:13:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:13:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:14:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:14:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:15:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:15:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:16:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:16:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:17:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:17:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:18:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:18:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:19:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:19:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:20:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:20:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:21:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:21:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:22:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:22:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:23:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:23:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:24:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:24:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:25:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:25:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:26:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:26:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:27:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:27:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:28:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:28:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:29:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:29:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:30:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:30:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:31:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:31:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:32:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:32:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:33:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:33:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:34:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:34:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:35:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:35:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:36:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:36:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:37:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:37:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:38:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:38:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:39:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:39:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:40:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:40:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:41:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:41:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:42:03,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:42:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:43:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:43:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:44:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:44:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:45:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:45:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:46:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:46:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:47:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:47:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:48:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:48:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:49:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:49:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:50:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:50:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:51:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:51:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:52:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:52:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:53:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:53:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
